executorId,time,reason
"21",1789111808319,"\nThe executor with id 21 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"210",1789111440174,"The executor with id 210 was deleted by a user or the framework."
"211",1789111440174,"The executor with id 211 was deleted by a user or the framework."
"212",1789111440174,"The executor with id 212 was deleted by a user or the framework."
"213",1789111440174,"The executor with id 213 was deleted by a user or the framework."
"214",1789111440174,"The executor with id 214 was deleted by a user or the framework."
"215",1789111440174,"The executor with id 215 was deleted by a user or the framework."
"216",1789111440174,"The executor with id 216 was deleted by a user or the framework."
"217",1789111440175,"The executor with id 217 was deleted by a user or the framework."
"218",1789111440175,"The executor with id 218 was deleted by a user or the framework."
"219",1789111440175,"The executor with id 219 was deleted by a user or the framework."
