jobId,numTasks,Duration,diskBytesSpilled_sum,duration_sum,duration_max,duration_min,duration_avg,executorCPUTime_sum,executorDeserializeCPUTime_sum,executorDeserializeTime_sum,executorRunTime_sum,input_bytesRead_sum,input_recordsRead_sum,jvmGCTime_sum,memoryBytesSpilled_sum,output_bytesWritten_sum,output_recordsWritten_sum,peakExecutionMemory_max,resultSerializationTime_sum,resultSize_max,sr_fetchWaitTime_sum,sr_localBlocksFetched_sum,sr_localBytesRead_sum,sr_remoteBlocksFetched_sum,sr_remoteBytesRead_sum,sr_remoteBytesReadToDisk_sum,sr_totalBytesRead_sum,sw_bytesWritten_sum,sw_recordsWritten_sum,sw_writeTime_sum
20,45,4121,0,19584,638,173,435.2,16960,169,322,19004,0,0,932,0,0,0,210239488,0,11635,32,5984,32502867,43616,218351065,0,250853932,47114898,1222040,165
29,50,3943,0,21440,732,279,428.8,18068,189,436,20225,0,0,617,0,0,0,208142336,326,11678,7,5248,27479328,44352,233095917,0,260575245,50193728,1222040,179
119,66,3912,0,29972,669,362,454.1,27430,705,794,28681,0,0,1024,0,0,0,211812352,0,79789,0,26763,17025450,77237,51868300,0,68893750,436029831,12726887,490
26,49,3807,0,17485,630,186,356.8,14566,293,545,16618,0,0,360,0,0,0,204996608,0,15275,121,7046,7862397,48954,51402032,0,59264429,61311735,1222040,196
40,53,3776,0,14350,594,138,270.8,12174,264,460,13635,0,0,324,0,0,0,202964992,0,22556,46,2790,6532055,21210,51488804,0,58020859,59695746,1222040,212
37,53,3754,0,15032,412,145,283.6,12452,252,500,14287,0,0,64,0,0,0,202964992,0,22555,532,2919,6850565,21081,51177583,0,58028148,59720222,1222040,207
38,53,3518,0,11945,382,136,225.4,10185,213,433,11248,0,0,192,0,0,0,202964992,0,22555,252,2297,5001354,21703,53023811,0,58025165,67492706,1222040,212
36,53,3462,0,12935,397,128,244.1,10572,226,343,12291,0,0,416,0,0,0,202964992,0,22554,68,6649,16146383,17351,41881765,0,58028148,67724326,1222040,211
68,58,3272,0,96088,1976,220,1656.7,86100,776,1611,93962,0,0,1216,0,0,0,214958080,0,94237,3931,46868,62596571,607676,750126138,0,812722709,536146183,12726887,360
25,49,3010,0,10530,338,171,214.9,9771,161,139,10088,0,0,296,0,0,0,204996608,0,15273,0,12800,14814306,43200,44450123,0,59264429,61311993,1222040,187
70,800,2947,0,152428,1349,34,190.5,61192,21652,25126,69472,0,0,1320,0,0,0,345047040,0,141222,788,2864,114052811,37948,1492810332,0,1606863143,0,0,0
39,53,2720,0,9254,312,132,174.6,8320,211,205,8768,0,0,64,0,0,0,202964992,0,22555,140,6240,14825983,17760,43194876,0,58020859,67703900,1222040,211
41,53,2593,0,9004,298,112,169.9,7767,182,272,8294,0,0,236,0,0,0,204537856,0,18913,239,1777,1681343,38662,62145184,0,63826527,60696183,1222040,147
28,50,2546,0,9175,344,136,183.5,8279,229,253,8506,0,0,148,0,0,0,202964992,0,22555,9,8867,21443736,15133,36578990,0,58022726,59292275,1222040,207
66,800,2178,0,100746,469,78,125.9,70197,5775,6254,89130,0,0,3259,0,0,0,269549568,1,51565,14020,3240,17266678,42360,226465561,0,243732239,102955973,1909910,2608
103,40,1906,0,8822,347,139,220.6,8053,152,159,8458,0,0,258,0,0,0,204537856,0,22555,8,4524,9523506,16596,33016983,0,42540489,47712964,1222040,162
102,40,1876,0,8738,361,140,218.5,8354,161,173,8397,0,0,0,0,0,0,204537856,0,22513,2,4458,9192591,16662,33344589,0,42537180,47705925,1222040,156
71,800,1823,0,85923,501,36,107.4,48897,19508,21343,51864,0,0,1396,0,0,0,412188672,0,139037,1985,2919,115055559,37893,1491807584,0,1606863143,900330,3121,23
100,40,1810,0,9121,371,139,228.0,8437,153,157,8782,0,0,128,0,0,0,204537856,0,22555,3,4693,9368526,16427,33181429,0,42549955,47711068,1222040,160
24,49,1809,0,10138,428,119,206.9,8865,186,213,9638,0,0,232,0,0,0,202964992,0,18915,0,5645,7743679,34794,53715817,0,61459496,57977590,1222040,185
72,1,1757,0,1674,1674,1674,1674.0,788,60,76,1573,0,0,0,0,449253,3121,67239936,2,140524,0,207,59857,2903,840473,0,900330,0,0,0
101,40,1755,0,8909,324,141,222.7,8021,159,256,8441,0,0,219,0,0,0,204537856,0,22556,0,4148,8657942,16972,33887943,0,42545885,47711617,1222040,158
99,43,1567,0,9344,342,125,217.3,8540,158,165,8988,0,0,380,0,0,0,204537856,0,18915,0,2355,1647083,42823,45467353,0,47114436,42495353,1222040,120
126,1,1530,0,1526,1526,1526,1526.0,95,87,1239,282,0,0,0,0,0,0,0,0,3995,0,5,363,795,58293,0,58656,0,0,0
27,50,1438,0,10670,455,125,213.4,9039,304,506,9912,0,0,332,0,0,0,202964992,0,22555,51,8789,21661076,15211,36361650,0,58022726,67280713,1222040,208
98,43,1362,0,9584,341,134,222.9,8884,151,161,9238,0,0,196,0,0,0,204537856,0,18916,0,3666,3323814,41512,43793273,0,47117087,42492044,1222040,118
23,49,1100,0,14710,507,186,300.2,12822,233,324,14138,0,0,664,0,0,0,204996608,0,15275,65,6829,7298807,49171,51965345,0,59264152,61312109,1222040,198
97,43,1076,0,8832,308,137,205.4,8203,152,178,8382,0,0,112,0,0,0,204537856,0,18913,0,3215,2648679,41963,44466583,0,47115262,42500749,1222040,117
93,51,973,0,20904,669,271,409.9,17920,240,350,20247,0,0,1430,0,0,0,205520896,0,15276,0,6897,2971022,118693,50625732,0,53596754,46759990,1222040,206
92,51,964,0,22001,728,280,431.4,18685,206,558,21173,0,0,906,0,0,0,205520896,0,15275,0,5895,2536805,119695,51059949,0,53596754,46757183,1222040,204
95,51,944,0,19534,508,251,383.0,17090,228,743,18574,0,0,575,0,0,0,205520896,0,15276,138,6140,2631419,119450,50964538,0,53595957,46759164,1222040,185
90,90,902,0,33113,540,201,367.9,27788,317,629,31944,0,0,400,0,0,0,208142336,0,11635,702,7270,11347406,119130,188989408,0,200336814,36844279,1222040,304
21,45,870,0,21068,660,187,468.2,17743,206,376,20424,0,0,126,0,0,0,210239488,0,11635,0,5967,29275580,43633,221578629,0,250854209,47114621,1222040,174
94,51,817,0,21959,582,317,430.6,18852,226,494,21187,0,0,849,0,0,0,205520896,0,15276,374,7287,3065455,118303,50530502,0,53595957,46761815,1222040,345
96,43,779,0,9299,338,127,216.3,8508,160,189,8919,0,0,136,0,0,0,204537856,0,18915,9,2751,2255725,42427,44856730,0,47112455,42504819,1222040,117
117,16,765,0,6226,464,257,389.1,5418,69,200,5947,0,0,0,0,0,0,276889600,0,25537,0,2507,3779917,9493,13114994,0,16894911,16615264,1222039,57
91,90,756,0,34319,584,207,381.3,27214,342,758,32933,0,0,356,0,0,0,208142336,2,11635,22,7025,10753884,119375,189581446,0,200335330,36843482,1222040,330
118,16,647,0,4840,345,187,302.5,4353,75,205,4555,0,0,0,0,0,0,138412032,0,27161,0,4460,5815477,8340,10799787,0,16615264,15794471,1221970,58
116,24,572,0,7579,442,169,315.8,5984,110,352,7105,0,0,184,0,0,0,204537856,0,21573,0,1979,705278,40851,24546984,0,25252262,16856917,1222040,58
10,1,545,0,518,518,518,518.0,281,105,115,316,0,0,0,0,0,0,0,0,1064516,0,2,1436876,23,16512836,0,17949712,0,0,0
82,1,479,0,469,469,469,469.0,420,9,13,427,0,0,0,0,0,0,0,0,1064516,0,4,1867490,63,29348463,0,31215953,0,0,0
13,31,null,0,130569,4544,3615,4211.9,11055,77,133,130253,5187508,2655024,0,0,0,0,69206016,0,2898,0,0,0,0,0,0,0,22261949,2655024,117
46,367,null,0,36857,264,63,100.4,26480,1621,2180,29074,0,0,804,0,0,0,269058048,0,24777,345,5346,8525610,14105,22412066,0,30937676,60579785,560068,1035
48,84,null,0,13868,254,100,165.1,10785,480,550,12852,0,0,550,0,0,0,269058048,0,26906,0,4215,711746,52993,8966426,0,9678172,8488862,106793,229
83,1032,null,0,182259,3282,117,176.6,65564,6986,7997,169427,1038289369,12510500,257,0,0,0,167772160,11,2938,0,0,0,0,0,0,0,160098745,6975810,105
104,796,null,0,69840,294,61,87.7,55248,3296,3771,62056,0,0,2296,0,0,0,269058048,0,24778,1525,6926,10451563,24914,37018314,0,47469877,110530792,1215828,2246
106,663,null,0,58791,418,59,88.7,45768,2780,2591,51051,0,0,2932,0,0,0,201883648,0,24610,1685,1398,2076143,25122,37440658,0,39516801,76026416,1012173,1818
