executorId,time,reason
"376",1789109250378,"The executor with id 376 was deleted by a user or the framework."
"377",1789109250378,"The executor with id 377 was deleted by a user or the framework."
"378",1789109250378,"The executor with id 378 was deleted by a user or the framework."
"379",1789109250378,"The executor with id 379 was deleted by a user or the framework."
"380",1789109250378,"The executor with id 380 was deleted by a user or the framework."
"381",1789109251379,"The executor with id 381 was deleted by a user or the framework."
"382",1789109251379,"The executor with id 382 was deleted by a user or the framework."
"383",1789109251379,"The executor with id 383 was deleted by a user or the framework."
"384",1789109251379,"The executor with id 384 was deleted by a user or the framework."
"385",1789109251379,"The executor with id 385 was deleted by a user or the framework."
"388",1789109277999,"The executor with id 388 was deleted by a user or the framework."
"389",1789109277999,"The executor with id 389 was deleted by a user or the framework."
"390",1789109277999,"The executor with id 390 was deleted by a user or the framework."
"391",1789109278999,"The executor with id 391 was deleted by a user or the framework."
"392",1789109279999,"The executor with id 392 was deleted by a user or the framework."
"393",1789109280000,"The executor with id 393 was deleted by a user or the framework."
"394",1789109280000,"The executor with id 394 was deleted by a user or the framework."
"395",1789109280000,"The executor with id 395 was deleted by a user or the framework."
"396",1789109281000,"The executor with id 396 was deleted by a user or the framework."
"397",1789109281000,"The executor with id 397 was deleted by a user or the framework."
"398",1789109281000,"The executor with id 398 was deleted by a user or the framework."
"399",1789109281000,"The executor with id 399 was deleted by a user or the framework."
"400",1789109281000,"The executor with id 400 was deleted by a user or the framework."
"5",1789109232350,"\nThe executor with id 5 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
