sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,34,"WholeStageCodegen (334)","Sort",35
2,38,"WholeStageCodegen (288)","Project",39
2,38,"WholeStageCodegen (288)","SortMergeJoin",40
2,41,"WholeStageCodegen (286)","Sort",42
2,45,"WholeStageCodegen (240)","Project",46
2,45,"WholeStageCodegen (240)","SortMergeJoin",47
2,48,"WholeStageCodegen (238)","Sort",49
2,52,"WholeStageCodegen (192)","Project",53
2,52,"WholeStageCodegen (192)","SortMergeJoin",54
2,55,"WholeStageCodegen (190)","Sort",56
2,58,"WholeStageCodegen (144)","Project",59
2,58,"WholeStageCodegen (144)","SortMergeJoin",60
2,61,"WholeStageCodegen (142)","Sort",62
2,64,"WholeStageCodegen (1)","Filter",65
2,64,"WholeStageCodegen (1)","ColumnarToRow",66
2,68,"WholeStageCodegen (143)","Sort",69
2,71,"WholeStageCodegen (2)","Project",72
2,71,"WholeStageCodegen (2)","Filter",73
2,71,"WholeStageCodegen (2)","ColumnarToRow",74
2,76,"WholeStageCodegen (191)","Sort",77
2,79,"WholeStageCodegen (3)","Filter",80
2,79,"WholeStageCodegen (3)","ColumnarToRow",81
2,83,"WholeStageCodegen (239)","Sort",84
2,87,"WholeStageCodegen (4)","Filter",88
2,87,"WholeStageCodegen (4)","ColumnarToRow",89
2,91,"WholeStageCodegen (287)","Sort",92
2,95,"WholeStageCodegen (5)","Filter",96
2,95,"WholeStageCodegen (5)","ColumnarToRow",97
2,99,"WholeStageCodegen (335)","Sort",100
2,103,"WholeStageCodegen (6)","Filter",104
2,103,"WholeStageCodegen (6)","ColumnarToRow",105
2,107,"WholeStageCodegen (350)","Sort",108
2,107,"WholeStageCodegen (350)","HashAggregate",109
2,111,"WholeStageCodegen (291)","HashAggregate",112
2,111,"WholeStageCodegen (291)","Project",113
2,111,"WholeStageCodegen (291)","SortMergeJoin",114
2,115,"WholeStageCodegen (289)","Sort",116
2,119,"WholeStageCodegen (243)","Project",120
2,119,"WholeStageCodegen (243)","SortMergeJoin",121
2,122,"WholeStageCodegen (241)","Sort",123
2,126,"WholeStageCodegen (195)","Project",127
2,126,"WholeStageCodegen (195)","SortMergeJoin",128
2,129,"WholeStageCodegen (193)","Sort",130
2,133,"WholeStageCodegen (147)","Project",134
2,133,"WholeStageCodegen (147)","SortMergeJoin",135
2,136,"WholeStageCodegen (145)","Sort",137
2,139,"WholeStageCodegen (99)","Project",140
2,139,"WholeStageCodegen (99)","SortMergeJoin",141
2,142,"WholeStageCodegen (97)","Sort",143
2,145,"WholeStageCodegen (7)","Project",146
2,145,"WholeStageCodegen (7)","Filter",147
2,145,"WholeStageCodegen (7)","ColumnarToRow",148
2,150,"WholeStageCodegen (98)","Sort",151
2,152,"WholeStageCodegen (146)","Sort",153
2,155,"WholeStageCodegen (9)","Filter",156
2,155,"WholeStageCodegen (9)","ColumnarToRow",157
2,159,"WholeStageCodegen (194)","Sort",160
2,163,"WholeStageCodegen (10)","Filter",164
2,163,"WholeStageCodegen (10)","ColumnarToRow",165
2,167,"WholeStageCodegen (242)","Sort",168
2,171,"WholeStageCodegen (11)","Filter",172
2,171,"WholeStageCodegen (11)","ColumnarToRow",173
2,175,"WholeStageCodegen (290)","Sort",176
2,179,"WholeStageCodegen (12)","Filter",180
2,179,"WholeStageCodegen (12)","ColumnarToRow",181
2,183,"WholeStageCodegen (366)","Sort",184
2,186,"WholeStageCodegen (352)","HashAggregate",187
2,186,"WholeStageCodegen (352)","HashAggregate",188
2,190,"WholeStageCodegen (339)","Project",191
2,190,"WholeStageCodegen (339)","SortMergeJoin",192
2,193,"WholeStageCodegen (337)","Sort",194
2,196,"WholeStageCodegen (315)","Project",197
2,196,"WholeStageCodegen (315)","SortMergeJoin",198
2,199,"WholeStageCodegen (313)","Sort",200
2,203,"WholeStageCodegen (267)","Project",204
2,203,"WholeStageCodegen (267)","SortMergeJoin",205
2,206,"WholeStageCodegen (265)","Sort",207
2,210,"WholeStageCodegen (198)","Project",211
2,210,"WholeStageCodegen (198)","SortMergeJoin",212
2,213,"WholeStageCodegen (196)","Sort",214
2,216,"WholeStageCodegen (197)","Sort",217
2,219,"WholeStageCodegen (266)","Sort",220
2,222,"WholeStageCodegen (314)","Sort",223
2,225,"WholeStageCodegen (338)","Sort",226
2,225,"WholeStageCodegen (338)","HashAggregate",227
2,228,"WholeStageCodegen (378)","Sort",229
2,228,"WholeStageCodegen (378)","HashAggregate",230
2,228,"WholeStageCodegen (378)","HashAggregate",231
2,233,"WholeStageCodegen (370)","Project",234
2,233,"WholeStageCodegen (370)","SortMergeJoin",235
2,236,"WholeStageCodegen (368)","Sort",237
2,239,"WholeStageCodegen (358)","Project",240
2,239,"WholeStageCodegen (358)","SortMergeJoin",241
2,242,"WholeStageCodegen (356)","Sort",243
