SQL ID,Exec Name,Expression Name,Exec Duration,SQL Node Id,Exec Is Supported,Exec Stages,Exec Children,Exec Children Node Ids,Exec Should Remove,Exec Should Ignore,Action
1,"WholeStageCodegen","WholeStageCodegen (313)",551978,225,true,"185","Sort","226",false,false,"NONE"
1,"Sort","",0,226,true,"185","","",false,false,"NONE"
1,"AQEShuffleRead","",0,227,true,"185","","",false,false,"NONE"
1,"Exchange","",9757,228,true,"121","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (258)",507847,229,true,"121","Project:SortMergeJoin","230:231",false,false,"NONE"
1,"Project","",0,230,true,"121","","",false,false,"NONE"
1,"SortMergeJoin","",0,231,true,"121","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (256)",520066,232,true,"121","Sort","233",false,false,"NONE"
1,"Sort","",0,233,true,"121","","",false,false,"NONE"
1,"AQEShuffleRead","",0,234,true,"121","","",false,false,"NONE"
1,"Exchange","",146726,235,true,"79","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (210)",753483,236,true,"79","Project:SortMergeJoin","237:238",false,false,"NONE"
1,"Project","",0,237,true,"79","","",false,false,"NONE"
1,"SortMergeJoin","",0,238,true,"79","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (208)",797941,239,true,"79","Sort","240",false,false,"NONE"
1,"Sort","",0,240,true,"79","","",false,false,"NONE"
1,"AQEShuffleRead","",0,241,true,"79","","",false,false,"NONE"
1,"Exchange","",250308,242,true,"50","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (162)",971078,243,true,"50","Project:SortMergeJoin","244:245",false,false,"NONE"
1,"Project","",0,244,true,"50","","",false,false,"NONE"
1,"SortMergeJoin","",0,245,true,"50","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (160)",979337,246,true,"50","Sort","247",false,false,"NONE"
1,"Sort","",0,247,true,"50","","",false,false,"NONE"
1,"Exchange","",225465,248,true,"29","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (111)",9931346,249,true,"29:49","Project:SortMergeJoin","250:251",false,false,"NONE"
1,"Project","",0,250,true,"29:49","","",false,false,"NONE"
1,"SortMergeJoin","",0,251,true,"29:49","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (109)",0,252,true,"29:49","Sort","253",false,false,"NONE"
1,"Sort","",0,253,true,"29:49","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (110)",19890417,254,true,"29:49","Sort","255",false,false,"NONE"
1,"Sort","",0,255,true,"29:49","","",false,false,"NONE"
