sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,485,"WholeStageCodegen (200)","Sort",486
1,488,"WholeStageCodegen (242)","Sort",489
1,491,"WholeStageCodegen (296)","Sort",492
1,494,"WholeStageCodegen (377)","Sort",495
1,494,"WholeStageCodegen (377)","HashAggregate",496
1,498,"WholeStageCodegen (330)","HashAggregate",499
1,498,"WholeStageCodegen (330)","Project",500
1,498,"WholeStageCodegen (330)","SortMergeJoin",501
1,502,"WholeStageCodegen (328)","Sort",503
1,506,"WholeStageCodegen (282)","Project",507
1,506,"WholeStageCodegen (282)","SortMergeJoin",508
1,509,"WholeStageCodegen (280)","Sort",510
1,513,"WholeStageCodegen (234)","Project",514
1,513,"WholeStageCodegen (234)","SortMergeJoin",515
1,516,"WholeStageCodegen (232)","Sort",517
1,520,"WholeStageCodegen (180)","Project",521
1,520,"WholeStageCodegen (180)","SortMergeJoin",522
1,523,"WholeStageCodegen (178)","Sort",524
1,526,"WholeStageCodegen (132)","Project",527
1,526,"WholeStageCodegen (132)","SortMergeJoin",528
1,529,"WholeStageCodegen (130)","Sort",530
1,531,"WholeStageCodegen (131)","Sort",532
1,534,"WholeStageCodegen (44)","Filter",535
1,534,"WholeStageCodegen (44)","ColumnarToRow",536
1,538,"WholeStageCodegen (179)","Sort",539
1,540,"WholeStageCodegen (233)","Sort",541
1,543,"WholeStageCodegen (281)","Sort",544
1,546,"WholeStageCodegen (329)","Sort",547
1,549,"WholeStageCodegen (381)","Sort",550
1,549,"WholeStageCodegen (381)","HashAggregate",551
1,554,"WholeStageCodegen (372)","HashAggregate",555
1,554,"WholeStageCodegen (372)","Project",556
1,554,"WholeStageCodegen (372)","SortMergeJoin",557
1,558,"WholeStageCodegen (370)","Sort",559
1,561,"WholeStageCodegen (369)","Project",562
1,561,"WholeStageCodegen (369)","SortMergeJoin",563
1,564,"WholeStageCodegen (367)","Sort",565
1,567,"WholeStageCodegen (363)","Project",568
1,567,"WholeStageCodegen (363)","SortMergeJoin",569
1,570,"WholeStageCodegen (361)","Sort",571
1,574,"WholeStageCodegen (360)","Project",575
1,574,"WholeStageCodegen (360)","SortMergeJoin",576
1,577,"WholeStageCodegen (358)","Sort",578
1,581,"WholeStageCodegen (354)","Project",582
1,581,"WholeStageCodegen (354)","SortMergeJoin",583
1,584,"WholeStageCodegen (352)","Sort",585
1,587,"WholeStageCodegen (348)","Project",588
1,587,"WholeStageCodegen (348)","SortMergeJoin",589
1,590,"WholeStageCodegen (346)","Sort",591
1,593,"WholeStageCodegen (342)","Project",594
1,593,"WholeStageCodegen (342)","SortMergeJoin",595
1,596,"WholeStageCodegen (340)","Sort",597
1,599,"WholeStageCodegen (300)","Project",600
1,599,"WholeStageCodegen (300)","SortMergeJoin",601
1,602,"WholeStageCodegen (298)","Sort",603
1,606,"WholeStageCodegen (255)","Project",607
1,606,"WholeStageCodegen (255)","SortMergeJoin",608
1,609,"WholeStageCodegen (253)","Sort",610
1,613,"WholeStageCodegen (198)","Project",614
1,613,"WholeStageCodegen (198)","SortMergeJoin",615
1,616,"WholeStageCodegen (196)","Sort",617
1,620,"WholeStageCodegen (150)","Project",621
1,620,"WholeStageCodegen (150)","SortMergeJoin",622
1,623,"WholeStageCodegen (148)","Sort",624
1,626,"WholeStageCodegen (102)","Project",627
1,626,"WholeStageCodegen (102)","SortMergeJoin",628
1,629,"WholeStageCodegen (100)","Sort",630
1,631,"WholeStageCodegen (101)","Sort",632
1,633,"WholeStageCodegen (149)","Sort",634
1,635,"WholeStageCodegen (197)","Sort",636
1,638,"WholeStageCodegen (254)","Sort",639
1,641,"WholeStageCodegen (299)","Sort",642
1,644,"WholeStageCodegen (341)","Sort",645
1,644,"WholeStageCodegen (341)","HashAggregate",646
