sqlID,nodeID,nodeName,accumulatorId,name,min,median,max,total,metricType,stageIds
1,69,"ColumnarToRow",6223,"number of output rows",2410100,2412948,3978300,2500000000,"sum","0"
1,69,"ColumnarToRow",6224,"number of input batches",589,589,972,610970,"sum","0"
1,70,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",297,"number of output rows",2410100,2412948,3978300,2500000000,"sum","0"
1,70,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",298,"scan time",140,2262,48892,2621697,"timing","0"
1,70,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",299,"number of files read",2,2,2,2,"sum","0"
1,70,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",300,"metadata time",7,7,7,7,"timing","0"
1,70,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",301,"size of files read",139988262866,139988262866,139988262866,139988262866,"size","0"
1,71,"WholeStageCodegen (98)",10298,"duration",4272,11115,32913,9056005,"timing","16"
1,72,"Sort",10299,"sort time",0,0,0,0,"timing","16"
1,72,"Sort",10300,"peak memory",67239936,67239936,67239936,53791948800,"size","16"
1,72,"Sort",10301,"spill size",0,0,0,0,"size","16"
1,73,"Exchange",6228,"data size",4470592,4471652,4473168,111791456,"size","1,20,16"
1,73,"Exchange",6229,"number of partitions",800,800,800,800,"sum","1,20,16"
1,73,"Exchange",6230,"remote blocks read",21,21,25,57833,"sum","1,20,16"
1,73,"Exchange",6231,"local blocks read",1,1,4,2167,"sum","1,20,16"
1,73,"Exchange",6232,"remote bytes read",36748,44086,48571,106048053,"size","1,20,16"
1,73,"Exchange",6234,"local bytes read",1440,5108,8531,3969924,"size","1,20,16"
1,73,"Exchange",6235,"fetch wait time",0,0,4235,17957,"timing","1,20,16"
1,73,"Exchange",6236,"records read",2341,2402,2667,5988828,"sum","1,20,16"
1,73,"Exchange",6245,"remote reqs duration",1097,8566,53117,21315443,"timing","1,20,16"
1,73,"Exchange",6247,"shuffle bytes written",1464242,1466902,1469933,36672659,"size","1,20,16"
1,73,"Exchange",6248,"shuffle records written",79832,79844,79878,1996276,"sum","1,20,16"
1,73,"Exchange",6249,"shuffle write time",3682355,4295032,5632099,107375970,"nsTiming","1,20,16"
1,74,"WholeStageCodegen (2)",6250,"duration",6195,6611,7213,165414,"timing","1"
1,75,"Filter",6251,"number of output rows",79832,79844,79878,1996276,"sum","1"
1,76,"ColumnarToRow",6252,"number of output rows",80000,80000,80000,2000000,"sum","1"
1,76,"ColumnarToRow",6253,"number of input batches",32,32,32,800,"sum","1"
1,77,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",328,"number of output rows",80000,80000,80000,2000000,"sum","1"
1,77,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",329,"scan time",6144,6557,7151,164081,"timing","1"
1,77,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",330,"number of files read",800,800,800,800,"sum","1"
1,77,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",331,"metadata time",2,2,2,2,"timing","1"
1,77,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",332,"size of files read",42431919,42431919,42431919,42431919,"size","1"
1,79,"Sort",19563,"sort time",0,0,2,3,"timing","26"
1,79,"Sort",19564,"peak memory",67239936,67239936,67239936,53791948800,"size","26"
1,79,"Sort",19565,"spill size",0,0,0,0,"size","26"
1,80,"Exchange",6257,"data size",3839360,3839995,3840736,96000000,"size","2,26,36,30"
1,80,"Exchange",6258,"number of partitions",800,800,800,800,"sum","2,26,36,30"
1,80,"Exchange",6259,"remote blocks read",21,21,25,121244,"sum","2,26,36,30"
1,80,"Exchange",6260,"local blocks read",1,1,4,1145,"sum","2,26,36,30"
1,80,"Exchange",6261,"remote bytes read",23642,28932,30688,142555079,"size","2,26,36,30"
1,80,"Exchange",6263,"local bytes read",930,2723,5083,1351559,"size","2,26,36,30"
1,80,"Exchange",6264,"fetch wait time",0,3,2997,190404,"timing","2,26,36,30"
1,80,"Exchange",6265,"records read",3552,3651,3959,18364097,"sum","2,26,36,30"
1,80,"Exchange",6274,"remote reqs duration",465,7336,21422,41612116,"timing","2,26,36,30"
1,80,"Exchange",6276,"shuffle bytes written",939851,940634,941223,23515992,"size","2,26,36,30"
1,80,"Exchange",6277,"shuffle records written",119980,119994,120023,3000000,"sum","2,26,36,30"
1,80,"Exchange",6278,"shuffle write time",3399268,4021530,5937949,100538430,"nsTiming","2,26,36,30"
1,81,"WholeStageCodegen (3)",6279,"duration",5240,5687,6289,142342,"timing","2"
1,82,"Filter",6280,"number of output rows",119980,119994,120023,3000000,"sum","2"
1,83,"ColumnarToRow",6281,"number of output rows",119980,119994,120023,3000000,"sum","2"
1,83,"ColumnarToRow",6282,"number of input batches",32,32,32,800,"sum","2"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",359,"number of output rows",119980,119994,120023,3000000,"sum","2"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",360,"scan time",5193,5639,6231,141143,"timing","2"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",361,"number of files read",800,800,800,800,"sum","2"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",362,"metadata time",2,2,2,2,"timing","2"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",363,"size of files read",83622504,83622504,83622504,83622504,"size","2"
